timestamp,day_since_first,fish_id,estimated_length_cm,estimated_weight_g,growth_rate_cm_day,growth_stage,size_index,recommended_feed_g,life_status,data_source,note,phase,observed_error_cm,observed_lower_cm,observed_upper_cm,vbgf_predicted_length_cm,vbgf_prediction_error_cm,vbgf_prediction_lower_cm,vbgf_prediction_upper_cm,comet_reference_length_cm,comet_reference_lower_cm,comet_reference_upper_cm,vbgf_linf_cm,vbgf_k_per_year,vbgf_t0_year,comet_reference_linf_cm,comet_reference_k_per_year,comet_reference_t0_year,activity_level_px_s,abr_score,dominant_zone
2028-05-24 00:00:00,723,1,,,,ADULT,2.036,1.35,ALIVE,measured,,prediction,,,,20.36,0.73,19.652,21.059,17.67,15.02,20.32,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-05-24 00:00:00,723,2,,,,ADULT,2.162,1.6301,ALIVE,measured,,prediction,,,,21.62,0.73,20.868,22.361,17.67,15.02,20.32,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-05-31 00:00:00,730,1,,,,ADULT,2.0418,1.3621,ALIVE,measured,,prediction,,,,20.418,0.73,19.71,21.127,17.75,15.09,20.42,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-05-31 00:00:00,730,2,,,,ADULT,2.1682,1.6449,ALIVE,measured,,prediction,,,,21.682,0.73,20.93,22.433,17.75,15.09,20.42,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-07 00:00:00,737,1,,,,ADULT,2.0486,1.3764,ALIVE,measured,,prediction,,,,20.486,0.74,19.769,21.194,17.84,15.17,20.52,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-07 00:00:00,737,2,,,,ADULT,2.1754,1.6621,ALIVE,measured,,prediction,,,,21.754,0.74,20.991,22.506,17.84,15.17,20.52,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-14 00:00:00,744,1,,,,ADULT,2.0545,1.3889,ALIVE,measured,,prediction,,,,20.545,0.74,19.827,21.262,17.93,15.24,20.62,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-14 00:00:00,744,2,,,,ADULT,2.1815,1.6767,ALIVE,measured,,prediction,,,,21.815,0.74,21.053,22.578,17.93,15.24,20.62,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-21 00:00:00,751,1,,,,ADULT,2.0603,1.4013,ALIVE,measured,,prediction,,,,20.603,0.75,19.885,21.33,18.01,15.31,20.72,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-21 00:00:00,751,2,,,,ADULT,2.1877,1.6918,ALIVE,measured,,prediction,,,,21.877,0.75,21.115,22.65,18.01,15.31,20.72,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-28 00:00:00,758,1,,,,ADULT,2.0661,1.4137,ALIVE,measured,,prediction,,,,20.661,0.75,19.934,21.388,18.1,15.38,20.81,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-06-28 00:00:00,758,2,,,,ADULT,2.1939,1.7069,ALIVE,measured,,prediction,,,,21.939,0.75,21.167,22.712,18.1,15.38,20.81,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-05 00:00:00,765,1,,,,ADULT,2.0719,1.4262,ALIVE,measured,,prediction,,,,20.719,0.76,19.992,21.456,18.18,15.46,20.91,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-05 00:00:00,765,2,,,,ADULT,2.2001,1.722,ALIVE,measured,,prediction,,,,22.001,0.76,21.228,22.784,18.18,15.46,20.91,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-12 00:00:00,772,1,,,,ADULT,2.0777,1.4388,ALIVE,measured,,prediction,,,,20.777,0.76,20.04,21.515,18.27,15.53,21.01,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-12 00:00:00,772,2,,,,ADULT,2.2063,1.7373,ALIVE,measured,,prediction,,,,22.063,0.76,21.28,22.845,18.27,15.53,21.01,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-19 00:00:00,779,1,,,,ADULT,2.0836,1.4516,ALIVE,measured,,prediction,,,,20.836,0.76,20.098,21.582,18.35,15.6,21.1,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-19 00:00:00,779,2,,,,ADULT,2.2124,1.7525,ALIVE,measured,,prediction,,,,22.124,0.76,21.342,22.918,18.35,15.6,21.1,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-26 00:00:00,786,1,,,,ADULT,2.0894,1.4643,ALIVE,measured,,prediction,,,,20.894,0.77,20.147,21.641,18.43,15.67,21.2,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-07-26 00:00:00,786,2,,,,ADULT,2.2186,1.7679,ALIVE,measured,,prediction,,,,22.186,0.77,21.393,22.979,18.43,15.67,21.2,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-02 00:00:00,793,1,,,,ADULT,2.0952,1.4771,ALIVE,measured,,prediction,,,,20.952,0.77,20.195,21.699,18.51,15.74,21.29,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-02 00:00:00,793,2,,,,ADULT,2.2248,1.7835,ALIVE,measured,,prediction,,,,22.248,0.77,21.445,23.041,18.51,15.74,21.29,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-09 00:00:00,800,1,,,,ADULT,2.1,1.4878,ALIVE,measured,,prediction,,,,21.0,0.78,20.244,21.757,18.59,15.8,21.38,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-09 00:00:00,800,2,,,,ADULT,2.23,1.7966,ALIVE,measured,,prediction,,,,22.3,0.78,21.496,23.103,18.59,15.8,21.38,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-16 00:00:00,807,1,,,,ADULT,2.1059,1.501,ALIVE,measured,,prediction,,,,21.059,0.78,20.292,21.815,18.67,15.87,21.48,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-16 00:00:00,807,2,,,,ADULT,2.2361,1.8121,ALIVE,measured,,prediction,,,,22.361,0.78,21.548,23.165,18.67,15.87,21.48,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-23 00:00:00,814,1,,,,ADULT,2.1107,1.5117,ALIVE,measured,,prediction,,,,21.107,0.79,20.341,21.874,18.75,15.94,21.57,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-23 00:00:00,814,2,,,,ADULT,2.2413,1.8253,ALIVE,measured,,prediction,,,,22.413,0.79,21.599,23.226,18.75,15.94,21.57,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-30 00:00:00,821,1,,,,ADULT,2.1156,1.5228,ALIVE,measured,,prediction,,,,21.156,0.79,20.389,21.932,18.83,16.01,21.66,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-08-30 00:00:00,821,2,,,,ADULT,2.2464,1.8384,ALIVE,measured,,prediction,,,,22.464,0.79,21.651,23.288,18.83,16.01,21.66,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-06 00:00:00,828,1,,,,ADULT,2.1204,1.5337,ALIVE,measured,,prediction,,,,21.204,0.8,20.438,21.98,18.91,16.07,21.75,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-06 00:00:00,828,2,,,,ADULT,2.2516,1.8518,ALIVE,measured,,prediction,,,,22.516,0.8,21.702,23.34,18.91,16.07,21.75,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-13 00:00:00,835,1,,,,ADULT,2.1262,1.5469,ALIVE,measured,,prediction,,,,21.262,0.8,20.477,22.038,18.99,16.14,21.84,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-13 00:00:00,835,2,,,,ADULT,2.2578,1.8679,ALIVE,measured,,prediction,,,,22.578,0.8,21.743,23.402,18.99,16.14,21.84,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-20 00:00:00,842,1,,,,ADULT,2.1311,1.5581,ALIVE,measured,,prediction,,,,21.311,0.81,20.525,22.087,19.06,16.2,21.92,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-20 00:00:00,842,2,,,,ADULT,2.2629,1.8812,ALIVE,measured,,prediction,,,,22.629,0.81,21.795,23.453,19.06,16.2,21.92,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-27 00:00:00,849,1,,,,ADULT,2.1359,1.5691,ALIVE,measured,,prediction,,,,21.359,0.81,20.564,22.145,19.14,16.27,22.01,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-09-27 00:00:00,849,2,,,,ADULT,2.2681,1.8948,ALIVE,measured,,prediction,,,,22.681,0.81,21.836,23.515,19.14,16.27,22.01,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-04 00:00:00,856,1,,,,ADULT,2.1398,1.5781,ALIVE,measured,,prediction,,,,21.398,0.82,20.612,22.194,19.22,16.33,22.1,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-04 00:00:00,856,2,,,,ADULT,2.2722,1.9055,ALIVE,measured,,prediction,,,,22.722,0.82,21.888,23.566,19.22,16.33,22.1,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-11 00:00:00,863,1,,,,ADULT,2.1447,1.5895,ALIVE,measured,,prediction,,,,21.447,0.82,20.651,22.242,19.29,16.4,22.18,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-11 00:00:00,863,2,,,,ADULT,2.2773,1.919,ALIVE,measured,,prediction,,,,22.773,0.82,21.929,23.618,19.29,16.4,22.18,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-18 00:00:00,870,1,,,,ADULT,2.1495,1.6007,ALIVE,measured,,prediction,,,,21.495,0.83,20.69,22.3,19.36,16.46,22.27,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-18 00:00:00,870,2,,,,ADULT,2.2825,1.9328,ALIVE,measured,,prediction,,,,22.825,0.83,21.97,23.68,19.36,16.46,22.27,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-25 00:00:00,877,1,,,,ADULT,2.1544,1.6122,ALIVE,measured,,prediction,,,,21.544,0.83,20.729,22.349,19.44,16.52,22.35,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-10-25 00:00:00,877,2,,,,ADULT,2.2876,1.9464,ALIVE,measured,,prediction,,,,22.876,0.83,22.011,23.731,19.44,16.52,22.35,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-01 00:00:00,884,1,,,,ADULT,2.1582,1.6212,ALIVE,measured,,prediction,,,,21.582,0.84,20.768,22.397,19.51,16.58,22.44,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-01 00:00:00,884,2,,,,ADULT,2.2918,1.9576,ALIVE,measured,,prediction,,,,22.918,0.84,22.052,23.783,19.51,16.58,22.44,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-08 00:00:00,891,1,,,,ADULT,2.1631,1.6327,ALIVE,measured,,prediction,,,,21.631,0.84,20.806,22.446,19.58,16.65,22.52,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-08 00:00:00,891,2,,,,ADULT,2.2969,1.9713,ALIVE,measured,,prediction,,,,22.969,0.84,22.094,23.834,19.58,16.65,22.52,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-15 00:00:00,898,1,,,,ADULT,2.167,1.642,ALIVE,measured,,prediction,,,,21.67,0.85,20.845,22.494,19.66,16.71,22.6,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-15 00:00:00,898,2,,,,ADULT,2.301,1.9824,ALIVE,measured,,prediction,,,,23.01,0.85,22.135,23.886,19.66,16.71,22.6,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-22 00:00:00,905,1,,,,ADULT,2.1709,1.6513,ALIVE,measured,,prediction,,,,21.709,0.85,20.884,22.533,19.73,16.77,22.69,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-22 00:00:00,905,2,,,,ADULT,2.3051,1.9935,ALIVE,measured,,prediction,,,,23.051,0.85,22.176,23.927,19.73,16.77,22.69,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-29 00:00:00,912,1,,,,ADULT,2.1757,1.6628,ALIVE,measured,,prediction,,,,21.757,0.86,20.923,22.582,19.8,16.83,22.77,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-11-29 00:00:00,912,2,,,,ADULT,2.3103,2.0077,ALIVE,measured,,prediction,,,,23.103,0.86,22.217,23.978,19.8,16.83,22.77,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-06 00:00:00,919,1,,,,ADULT,2.1796,1.6722,ALIVE,measured,,prediction,,,,21.796,0.86,20.962,22.63,19.87,16.89,22.85,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-06 00:00:00,919,2,,,,ADULT,2.3144,2.0189,ALIVE,measured,,prediction,,,,23.144,0.86,22.258,24.03,19.87,16.89,22.85,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-13 00:00:00,926,1,,,,ADULT,2.1835,1.6816,ALIVE,measured,,prediction,,,,21.835,0.87,20.991,22.669,19.94,16.95,22.93,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-13 00:00:00,926,2,,,,ADULT,2.3185,2.0301,ALIVE,measured,,prediction,,,,23.185,0.87,22.289,24.071,19.94,16.95,22.93,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-20 00:00:00,933,1,,,,ADULT,2.1874,1.691,ALIVE,measured,,prediction,,,,21.874,0.87,21.03,22.717,20.0,17.0,23.01,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-20 00:00:00,933,2,,,,ADULT,2.3226,2.0414,ALIVE,measured,,prediction,,,,23.226,0.87,22.33,24.123,20.0,17.0,23.01,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-27 00:00:00,940,1,,,,ADULT,2.1912,1.7003,ALIVE,measured,,prediction,,,,21.912,0.87,21.068,22.756,20.07,17.06,23.08,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2028-12-27 00:00:00,940,2,,,,ADULT,2.3268,2.053,ALIVE,measured,,prediction,,,,23.268,0.87,22.372,24.164,20.07,17.06,23.08,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-03 00:00:00,947,1,,,,ADULT,2.1951,1.7098,ALIVE,measured,,prediction,,,,21.951,0.88,21.098,22.805,20.14,17.12,23.16,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-03 00:00:00,947,2,,,,ADULT,2.3309,2.0644,ALIVE,measured,,prediction,,,,23.309,0.88,22.402,24.215,20.14,17.12,23.16,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-10 00:00:00,954,1,,,,ADULT,2.199,1.7193,ALIVE,measured,,prediction,,,,21.99,0.88,21.127,22.844,20.21,17.18,23.24,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-10 00:00:00,954,2,,,,ADULT,2.335,2.0759,ALIVE,measured,,prediction,,,,23.35,0.88,22.433,24.257,20.21,17.18,23.24,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-17 00:00:00,961,1,,,,ADULT,2.2029,1.7289,ALIVE,measured,,prediction,,,,22.029,0.89,21.165,22.892,20.27,17.23,23.31,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-17 00:00:00,961,2,,,,ADULT,2.3391,2.0873,ALIVE,measured,,prediction,,,,23.391,0.89,22.475,24.308,20.27,17.23,23.31,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-24 00:00:00,968,1,,,,ADULT,2.2058,1.7361,ALIVE,measured,,prediction,,,,22.058,0.89,21.194,22.931,20.34,17.29,23.39,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-24 00:00:00,968,2,,,,ADULT,2.3422,2.096,ALIVE,measured,,prediction,,,,23.422,0.89,22.506,24.349,20.34,17.29,23.39,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-31 00:00:00,975,1,,,,ADULT,2.2097,1.7458,ALIVE,measured,,prediction,,,,22.097,0.9,21.224,22.97,20.4,17.34,23.47,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-01-31 00:00:00,975,2,,,,ADULT,2.3463,2.1076,ALIVE,measured,,prediction,,,,23.463,0.9,22.536,24.39,20.4,17.34,23.47,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-07 00:00:00,982,1,,,,ADULT,2.2135,1.7552,ALIVE,measured,,prediction,,,,22.135,0.9,21.253,23.008,20.47,17.4,23.54,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-07 00:00:00,982,2,,,,ADULT,2.3505,2.1194,ALIVE,measured,,prediction,,,,23.505,0.9,22.567,24.432,20.47,17.4,23.54,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-14 00:00:00,989,1,,,,ADULT,2.2164,1.7624,ALIVE,measured,,prediction,,,,22.164,0.91,21.282,23.047,20.53,17.45,23.61,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-14 00:00:00,989,2,,,,ADULT,2.3536,2.1282,ALIVE,measured,,prediction,,,,23.536,0.91,22.598,24.473,20.53,17.45,23.61,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-21 00:00:00,996,1,,,,ADULT,2.2203,1.7722,ALIVE,measured,,prediction,,,,22.203,0.91,21.311,23.086,20.6,17.51,23.69,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-21 00:00:00,996,2,,,,ADULT,2.3577,2.1399,ALIVE,measured,,prediction,,,,23.577,0.91,22.629,24.514,20.6,17.51,23.69,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-28 00:00:00,1003,1,,,,ADULT,2.2232,1.7795,ALIVE,measured,,prediction,,,,22.232,0.92,21.34,23.125,20.66,17.56,23.76,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-02-28 00:00:00,1003,2,,,,ADULT,2.3608,2.1487,ALIVE,measured,,prediction,,,,23.608,0.92,22.66,24.555,20.66,17.56,23.76,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-07 00:00:00,1010,1,,,,ADULT,2.2271,1.7893,ALIVE,measured,,prediction,,,,22.271,0.92,21.369,23.164,20.72,17.61,23.83,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-07 00:00:00,1010,2,,,,ADULT,2.3649,2.1605,ALIVE,measured,,prediction,,,,23.649,0.92,22.691,24.596,20.72,17.61,23.83,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-14 00:00:00,1017,1,,,,ADULT,2.23,1.7966,ALIVE,measured,,prediction,,,,22.3,0.93,21.398,23.202,20.78,17.67,23.9,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-14 00:00:00,1017,2,,,,ADULT,2.368,2.1694,ALIVE,measured,,prediction,,,,23.68,0.93,22.722,24.638,20.78,17.67,23.9,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-21 00:00:00,1024,1,,,,ADULT,2.2329,1.804,ALIVE,measured,,prediction,,,,22.329,0.93,21.427,23.231,20.85,17.72,23.97,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-21 00:00:00,1024,2,,,,ADULT,2.3711,2.1783,ALIVE,measured,,prediction,,,,23.711,0.93,22.753,24.668,20.85,17.72,23.97,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-28 00:00:00,1031,1,,,,ADULT,2.2358,1.8113,ALIVE,measured,,prediction,,,,22.358,0.94,21.456,23.27,20.91,17.77,24.04,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-03-28 00:00:00,1031,2,,,,ADULT,2.3742,2.1873,ALIVE,measured,,prediction,,,,23.742,0.94,22.784,24.71,20.91,17.77,24.04,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-04 00:00:00,1038,1,,,,ADULT,2.2397,1.8213,ALIVE,measured,,prediction,,,,22.397,0.94,21.476,23.309,20.97,17.82,24.11,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-04 00:00:00,1038,2,,,,ADULT,2.3783,2.1991,ALIVE,measured,,prediction,,,,23.783,0.94,22.804,24.751,20.97,17.82,24.11,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-11 00:00:00,1045,1,,,,ADULT,2.2426,1.8287,ALIVE,measured,,prediction,,,,22.426,0.95,21.505,23.338,21.03,17.87,24.18,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-11 00:00:00,1045,2,,,,ADULT,2.3814,2.2082,ALIVE,measured,,prediction,,,,23.814,0.95,22.835,24.782,21.03,17.87,24.18,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-18 00:00:00,1052,1,,,,ADULT,2.2455,1.8361,ALIVE,measured,,prediction,,,,22.455,0.95,21.534,23.377,21.09,17.92,24.25,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-18 00:00:00,1052,2,,,,ADULT,2.3844,2.2169,ALIVE,measured,,prediction,,,,23.844,0.95,22.866,24.823,21.09,17.92,24.25,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-25 00:00:00,1059,1,,,,ADULT,2.2485,1.8438,ALIVE,measured,,prediction,,,,22.485,0.96,21.553,23.406,21.15,17.97,24.32,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-04-25 00:00:00,1059,2,,,,ADULT,2.3875,2.226,ALIVE,measured,,prediction,,,,23.875,0.96,22.887,24.854,21.15,17.97,24.32,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-02 00:00:00,1066,1,,,,ADULT,2.2514,1.8513,ALIVE,measured,,prediction,,,,22.514,0.96,21.582,23.445,21.2,18.02,24.38,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-02 00:00:00,1066,2,,,,ADULT,2.3906,2.235,ALIVE,measured,,prediction,,,,23.906,0.96,22.918,24.895,21.2,18.02,24.38,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-09 00:00:00,1073,1,,,,ADULT,2.2543,1.8588,ALIVE,measured,,prediction,,,,22.543,0.97,21.602,23.474,21.26,18.07,24.45,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-09 00:00:00,1073,2,,,,ADULT,2.3937,2.2442,ALIVE,measured,,prediction,,,,23.937,0.97,22.938,24.926,21.26,18.07,24.45,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-16 00:00:00,1080,1,,,,ADULT,2.2572,1.8663,ALIVE,measured,,prediction,,,,22.572,0.97,21.621,23.513,21.32,18.12,24.52,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-16 00:00:00,1080,2,,,,ADULT,2.3968,2.2533,ALIVE,measured,,prediction,,,,23.968,0.97,22.959,24.967,21.32,18.12,24.52,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-23 00:00:00,1087,1,,,,ADULT,2.2591,1.8713,ALIVE,measured,,prediction,,,,22.591,0.98,21.65,23.542,21.38,18.17,24.58,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-23 00:00:00,1087,2,,,,ADULT,2.3989,2.2595,ALIVE,measured,,prediction,,,,23.989,0.98,22.99,24.998,21.38,18.17,24.58,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-30 00:00:00,1094,1,,,,ADULT,2.262,1.8788,ALIVE,measured,,prediction,,,,22.62,0.98,21.67,23.571,21.43,18.22,24.65,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-05-30 00:00:00,1094,2,,,,ADULT,2.402,2.2687,ALIVE,measured,,prediction,,,,24.02,0.98,23.01,25.029,21.43,18.22,24.65,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-06 00:00:00,1101,1,,,,ADULT,2.265,1.8866,ALIVE,measured,,prediction,,,,22.65,0.99,21.689,23.6,21.49,18.27,24.71,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-06 00:00:00,1101,2,,,,ADULT,2.4051,2.2779,ALIVE,measured,,prediction,,,,24.051,0.99,23.031,25.06,21.49,18.27,24.71,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-13 00:00:00,1108,1,,,,ADULT,2.2679,1.8942,ALIVE,measured,,prediction,,,,22.679,0.99,21.718,23.639,21.54,18.31,24.78,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-13 00:00:00,1108,2,,,,ADULT,2.4081,2.2868,ALIVE,measured,,prediction,,,,24.081,0.99,23.062,25.101,21.54,18.31,24.78,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-20 00:00:00,1115,1,,,,ADULT,2.2698,1.8992,ALIVE,measured,,prediction,,,,22.698,0.99,21.738,23.668,21.6,18.36,24.84,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-20 00:00:00,1115,2,,,,ADULT,2.4102,2.2931,ALIVE,measured,,prediction,,,,24.102,0.99,23.082,25.132,21.6,18.36,24.84,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-27 00:00:00,1122,1,,,,ADULT,2.2727,1.9069,ALIVE,measured,,prediction,,,,22.727,1.0,21.757,23.697,21.65,18.41,24.9,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-06-27 00:00:00,1122,2,,,,ADULT,2.4133,2.3024,ALIVE,measured,,prediction,,,,24.133,1.0,23.103,25.163,21.65,18.41,24.9,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-04 00:00:00,1129,1,,,,ADULT,2.2746,1.9119,ALIVE,measured,,prediction,,,,22.746,1.0,21.776,23.726,21.71,18.45,24.96,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-04 00:00:00,1129,2,,,,ADULT,2.4154,2.3087,ALIVE,measured,,prediction,,,,24.154,1.0,23.124,25.194,21.71,18.45,24.96,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-11 00:00:00,1136,1,,,,ADULT,2.2776,1.9198,ALIVE,measured,,prediction,,,,22.776,1.01,21.796,23.755,21.76,18.5,25.03,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-11 00:00:00,1136,2,,,,ADULT,2.4184,2.3177,ALIVE,measured,,prediction,,,,24.184,1.01,23.144,25.225,21.76,18.5,25.03,25.75,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
2029-07-18 00:00:00,1143,1,,,,ADULT,2.2795,1.9248,ALIVE,measured,,prediction,,,,22.795,1.01,21.815,23.784,21.81,18.54,25.09,24.25,0.858371,-0.151576,28.0,0.446287,-0.253937,,,
