timestamp,activity_index,behavior_quality,quality_good_pct,quality_fair_pct,quality_poor_pct,activity_grade
2026-09-11 02:25:00+09:00,80.1,GOOD,90.1,7.6,2.3,NORMAL
2026-09-11 02:30:00+09:00,67.6,FAIR,59.4,27.0,13.6,LOW
2026-09-11 02:35:00+09:00,62.8,GOOD,77.8,13.5,8.7,LOW
2026-09-11 02:40:00+09:00,72.6,FAIR,61.8,36.2,2.0,LOW
2026-09-11 02:45:00+09:00,85.2,POOR,34.8,29.1,36.1,NORMAL
2026-09-11 02:50:00+09:00,62.5,GOOD,79.6,16.5,3.9,LOW
2026-09-11 02:55:00+09:00,55.0,GOOD,84.9,9.6,5.5,LOW
2026-09-11 03:00:00+09:00,68.1,FAIR,57.5,36.4,6.1,LOW
2026-09-11 03:05:00+09:00,60.1,POOR,29.2,37.5,33.3,LOW
2026-09-11 03:10:00+09:00,62.2,FAIR,52.6,35.0,12.4,LOW
2026-09-11 03:15:00+09:00,55.0,GOOD,90.3,7.2,2.5,LOW
2026-09-11 03:20:00+09:00,65.9,GOOD,78.4,14.6,7.0,LOW
2026-09-11 03:25:00+09:00,71.1,GOOD,90.6,7.2,2.2,LOW
2026-09-11 03:30:00+09:00,69.7,GOOD,81.4,8.6,10.0,LOW
2026-09-11 03:35:00+09:00,85.5,GOOD,86.0,10.5,3.5,NORMAL
2026-09-11 03:40:00+09:00,63.9,GOOD,89.9,7.1,3.0,LOW
2026-09-11 03:45:00+09:00,77.4,GOOD,75.1,20.1,4.8,LOW
2026-09-11 03:50:00+09:00,63.3,FAIR,46.6,30.8,22.6,LOW
2026-09-11 03:55:00+09:00,65.6,FAIR,44.8,39.5,15.7,LOW
2026-09-11 04:00:00+09:00,65.8,GOOD,85.4,8.0,6.6,LOW
2026-09-11 04:05:00+09:00,63.2,GOOD,88.0,7.7,4.3,LOW
2026-09-11 04:10:00+09:00,71.2,FAIR,63.3,27.4,9.3,LOW
2026-09-11 04:15:00+09:00,68.6,GOOD,86.6,8.7,4.7,LOW
2026-09-11 04:20:00+09:00,65.4,GOOD,84.7,8.3,7.0,LOW
2026-09-11 04:25:00+09:00,67.4,GOOD,80.9,14.3,4.8,LOW
2026-09-11 04:30:00+09:00,55.8,GOOD,72.4,10.0,17.6,LOW
2026-09-11 04:35:00+09:00,64.4,GOOD,82.7,15.0,2.3,LOW
2026-09-11 04:40:00+09:00,63.7,GOOD,81.8,15.3,2.9,LOW
2026-09-11 04:45:00+09:00,65.5,GOOD,73.2,8.7,18.1,LOW
2026-09-11 04:50:00+09:00,69.2,GOOD,80.5,10.6,8.9,LOW
2026-09-11 04:55:00+09:00,56.0,GOOD,77.1,20.9,2.0,LOW
2026-09-11 05:00:00+09:00,75.0,GOOD,77.5,9.9,12.6,LOW
2026-09-11 05:05:00+09:00,76.3,FAIR,45.7,39.6,14.7,LOW
2026-09-11 05:10:00+09:00,70.1,FAIR,53.8,28.0,18.2,LOW
2026-09-11 05:15:00+09:00,59.0,POOR,35.7,31.3,33.0,LOW
2026-09-11 05:20:00+09:00,68.9,GOOD,83.9,10.8,5.3,LOW
2026-09-11 05:25:00+09:00,75.2,GOOD,89.1,8.4,2.5,LOW
2026-09-11 05:30:00+09:00,61.8,GOOD,74.4,15.4,10.2,LOW
2026-09-11 05:35:00+09:00,76.3,GOOD,76.5,16.6,6.9,LOW
2026-09-11 05:40:00+09:00,75.5,GOOD,79.3,15.2,5.5,LOW
2026-09-11 05:45:00+09:00,81.7,GOOD,86.8,7.0,6.2,NORMAL
2026-09-11 05:50:00+09:00,69.7,GOOD,87.3,10.5,2.2,LOW
2026-09-11 05:55:00+09:00,80.2,FAIR,60.8,37.1,2.1,NORMAL
2026-09-11 06:00:00+09:00,75.2,GOOD,86.0,11.9,2.1,LOW
2026-09-11 06:05:00+09:00,78.1,GOOD,88.0,8.4,3.6,NORMAL
2026-09-11 06:10:00+09:00,84.2,GOOD,83.6,14.1,2.3,NORMAL
2026-09-11 06:15:00+09:00,75.4,GOOD,75.3,12.0,12.7,LOW
2026-09-11 06:20:00+09:00,80.3,GOOD,89.3,8.2,2.5,NORMAL
2026-09-11 06:25:00+09:00,80.5,GOOD,78.0,10.8,11.2,NORMAL
2026-09-11 06:30:00+09:00,82.0,FAIR,52.3,30.2,17.5,NORMAL
2026-09-11 06:35:00+09:00,83.8,FAIR,57.3,37.7,5.0,NORMAL
2026-09-11 06:40:00+09:00,76.2,FAIR,49.7,30.1,20.2,LOW
2026-09-11 06:45:00+09:00,79.7,GOOD,82.1,9.1,8.8,NORMAL
2026-09-11 06:50:00+09:00,82.6,POOR,33.2,26.0,40.8,NORMAL
2026-09-11 06:55:00+09:00,65.8,GOOD,86.0,8.3,5.7,LOW
2026-09-11 07:00:00+09:00,93.0,GOOD,88.0,9.1,2.9,NORMAL
2026-09-11 07:05:00+09:00,75.0,GOOD,78.9,18.7,2.4,LOW
2026-09-11 07:10:00+09:00,80.9,GOOD,76.0,11.5,12.5,NORMAL
2026-09-11 07:15:00+09:00,101.5,GOOD,80.6,10.5,8.9,NORMAL
2026-09-11 07:20:00+09:00,85.0,FAIR,63.1,25.2,11.7,NORMAL
2026-09-11 07:25:00+09:00,105.1,GOOD,79.9,10.8,9.3,NORMAL
2026-09-11 07:30:00+09:00,97.7,GOOD,80.9,10.0,9.1,NORMAL
2026-09-11 07:35:00+09:00,94.7,GOOD,80.3,17.4,2.3,NORMAL
2026-09-11 07:40:00+09:00,101.3,GOOD,75.5,15.8,8.7,NORMAL
2026-09-11 07:45:00+09:00,110.8,GOOD,81.3,10.5,8.2,NORMAL
2026-09-11 07:50:00+09:00,103.0,GOOD,72.0,18.1,9.9,NORMAL
2026-09-11 07:55:00+09:00,102.2,FAIR,53.8,30.4,15.8,NORMAL
2026-09-11 08:00:00+09:00,122.0,GOOD,85.9,10.3,3.8,HIGH
2026-09-11 08:05:00+09:00,104.2,GOOD,72.1,14.6,13.3,NORMAL
2026-09-11 08:10:00+09:00,115.1,GOOD,73.6,14.7,11.7,NORMAL
2026-09-11 08:15:00+09:00,100.2,GOOD,75.0,13.6,11.4,NORMAL
2026-09-11 08:20:00+09:00,116.5,GOOD,87.8,8.0,4.2,NORMAL
2026-09-11 08:25:00+09:00,111.8,FAIR,63.2,27.8,9.0,NORMAL
2026-09-11 08:30:00+09:00,113.4,GOOD,86.5,7.6,5.9,NORMAL
2026-09-11 08:35:00+09:00,119.1,FAIR,56.5,39.7,3.8,HIGH
2026-09-11 08:40:00+09:00,117.4,GOOD,80.6,13.4,6.0,NORMAL
2026-09-11 08:45:00+09:00,96.7,GOOD,88.6,7.9,3.5,NORMAL
2026-09-11 08:50:00+09:00,87.0,POOR,31.0,28.5,40.5,NORMAL
2026-09-11 08:55:00+09:00,105.2,GOOD,76.5,7.6,15.9,NORMAL
2026-09-11 09:00:00+09:00,102.5,GOOD,78.0,19.9,2.1,NORMAL
2026-09-11 09:05:00+09:00,100.8,GOOD,90.8,7.0,2.2,NORMAL
2026-09-11 09:10:00+09:00,107.1,FAIR,47.7,30.4,21.9,NORMAL
2026-09-11 09:15:00+09:00,103.1,FAIR,58.3,33.0,8.7,NORMAL
2026-09-11 09:20:00+09:00,97.9,FAIR,63.2,29.1,7.7,NORMAL
2026-09-11 09:25:00+09:00,106.7,FAIR,62.6,25.7,11.7,NORMAL
2026-09-11 09:30:00+09:00,97.4,GOOD,83.1,9.3,7.6,NORMAL
2026-09-11 09:35:00+09:00,88.8,GOOD,90.3,7.5,2.2,NORMAL
2026-09-11 09:40:00+09:00,100.9,GOOD,90.5,7.1,2.4,NORMAL
2026-09-11 09:45:00+09:00,104.8,FAIR,60.6,30.6,8.8,NORMAL
2026-09-11 09:50:00+09:00,98.0,GOOD,72.8,15.9,11.3,NORMAL
2026-09-11 09:55:00+09:00,101.9,GOOD,79.4,14.2,6.4,NORMAL
2026-09-11 10:00:00+09:00,98.8,FAIR,60.4,36.0,3.6,NORMAL
2026-09-11 10:05:00+09:00,98.2,FAIR,49.6,41.7,8.7,NORMAL
2026-09-11 10:10:00+09:00,101.7,GOOD,89.1,8.8,2.1,NORMAL
2026-09-11 10:15:00+09:00,90.2,FAIR,48.4,34.8,16.8,NORMAL
2026-09-11 10:20:00+09:00,100.2,FAIR,55.0,28.9,16.1,NORMAL
2026-09-11 10:25:00+09:00,99.2,GOOD,74.5,7.4,18.1,NORMAL
2026-09-11 10:30:00+09:00,100.7,GOOD,78.0,13.7,8.3,NORMAL
2026-09-11 10:35:00+09:00,91.7,GOOD,73.3,20.9,5.8,NORMAL
2026-09-11 10:40:00+09:00,91.3,FAIR,62.5,31.7,5.8,NORMAL
2026-09-11 10:45:00+09:00,92.4,GOOD,82.1,7.8,10.1,NORMAL
2026-09-11 10:50:00+09:00,89.3,GOOD,83.3,8.0,8.7,NORMAL
2026-09-11 10:55:00+09:00,105.4,GOOD,89.9,7.7,2.4,NORMAL
2026-09-11 11:00:00+09:00,98.0,GOOD,78.0,11.2,10.8,NORMAL
2026-09-11 11:05:00+09:00,108.6,GOOD,83.0,11.5,5.5,NORMAL
2026-09-11 11:10:00+09:00,113.0,GOOD,84.8,8.2,7.0,NORMAL
2026-09-11 11:15:00+09:00,103.2,FAIR,54.6,31.0,14.4,NORMAL
2026-09-11 11:20:00+09:00,91.2,GOOD,76.7,21.1,2.2,NORMAL
2026-09-11 11:25:00+09:00,81.3,GOOD,79.1,18.7,2.2,NORMAL
2026-09-11 11:30:00+09:00,117.0,GOOD,76.3,17.6,6.1,NORMAL
2026-09-11 11:35:00+09:00,98.3,FAIR,58.4,34.8,6.8,NORMAL
2026-09-11 11:40:00+09:00,111.0,GOOD,72.9,18.6,8.5,NORMAL
2026-09-11 11:45:00+09:00,94.8,POOR,33.7,33.2,33.1,NORMAL
2026-09-11 11:50:00+09:00,102.3,FAIR,55.1,33.6,11.3,NORMAL
2026-09-11 11:55:00+09:00,115.6,GOOD,89.2,8.2,2.6,NORMAL
2026-09-11 12:00:00+09:00,107.2,GOOD,90.6,7.2,2.2,NORMAL
2026-09-11 12:05:00+09:00,104.1,GOOD,86.5,8.1,5.4,NORMAL
2026-09-11 12:10:00+09:00,91.7,GOOD,73.2,17.0,9.8,NORMAL
2026-09-11 12:15:00+09:00,95.9,GOOD,87.8,7.7,4.5,NORMAL
2026-09-11 12:20:00+09:00,92.9,FAIR,50.6,26.6,22.8,NORMAL
2026-09-11 12:25:00+09:00,95.5,GOOD,90.0,7.7,2.3,NORMAL
2026-09-11 12:30:00+09:00,104.5,GOOD,84.0,13.0,3.0,NORMAL
2026-09-11 12:35:00+09:00,87.6,GOOD,74.6,7.4,18.0,NORMAL
2026-09-11 12:40:00+09:00,98.9,FAIR,47.6,33.1,19.3,NORMAL
2026-09-11 12:45:00+09:00,93.7,GOOD,82.1,9.7,8.2,NORMAL
2026-09-11 12:50:00+09:00,80.5,FAIR,55.5,40.9,3.6,NORMAL
2026-09-11 12:55:00+09:00,97.0,GOOD,87.5,8.1,4.4,NORMAL
2026-09-11 13:00:00+09:00,92.7,GOOD,82.6,9.0,8.4,NORMAL
2026-09-11 13:05:00+09:00,91.1,GOOD,90.6,7.1,2.3,NORMAL
2026-09-11 13:10:00+09:00,101.8,FAIR,56.5,34.1,9.4,NORMAL
2026-09-11 13:15:00+09:00,105.6,GOOD,84.8,10.2,5.0,NORMAL
2026-09-11 13:20:00+09:00,99.1,GOOD,83.6,10.6,5.8,NORMAL
2026-09-11 13:25:00+09:00,95.0,GOOD,75.2,14.0,10.8,NORMAL
2026-09-11 13:30:00+09:00,112.1,GOOD,75.2,21.5,3.3,NORMAL
2026-09-11 13:35:00+09:00,98.2,GOOD,76.4,20.9,2.7,NORMAL
2026-09-11 13:40:00+09:00,99.1,GOOD,85.7,11.9,2.4,NORMAL
2026-09-11 13:45:00+09:00,108.3,GOOD,74.0,11.1,14.9,NORMAL
2026-09-11 13:50:00+09:00,106.3,FAIR,56.0,36.1,7.9,NORMAL
2026-09-11 13:55:00+09:00,103.7,GOOD,80.6,7.7,11.7,NORMAL
2026-09-11 14:00:00+09:00,95.5,GOOD,86.9,10.7,2.4,NORMAL
2026-09-11 14:05:00+09:00,105.6,FAIR,51.6,36.8,11.6,NORMAL
2026-09-11 14:10:00+09:00,100.1,GOOD,80.0,8.9,11.1,NORMAL
2026-09-11 14:15:00+09:00,97.4,GOOD,78.7,7.5,13.8,NORMAL
2026-09-11 14:20:00+09:00,97.8,GOOD,88.7,9.1,2.2,NORMAL
2026-09-11 14:25:00+09:00,92.0,GOOD,83.0,12.9,4.1,NORMAL
2026-09-11 14:30:00+09:00,109.0,FAIR,63.1,33.6,3.3,NORMAL
2026-09-11 14:35:00+09:00,105.4,GOOD,86.9,9.6,3.5,NORMAL
2026-09-11 14:40:00+09:00,90.2,GOOD,87.0,9.4,3.6,NORMAL
2026-09-11 14:45:00+09:00,107.6,GOOD,74.6,19.9,5.5,NORMAL
2026-09-11 14:50:00+09:00,102.5,GOOD,85.5,10.8,3.7,NORMAL
2026-09-11 14:55:00+09:00,104.7,GOOD,77.4,11.3,11.3,NORMAL
2026-09-11 15:00:00+09:00,106.0,GOOD,75.1,7.7,17.2,NORMAL
2026-09-11 15:05:00+09:00,115.1,FAIR,43.5,29.5,27.0,NORMAL
2026-09-11 15:10:00+09:00,100.3,FAIR,42.4,27.9,29.7,NORMAL
2026-09-11 15:15:00+09:00,113.0,GOOD,87.8,9.4,2.8,NORMAL
2026-09-11 15:20:00+09:00,92.4,FAIR,52.9,37.2,9.9,NORMAL
2026-09-11 15:25:00+09:00,96.9,GOOD,89.1,8.1,2.8,NORMAL
2026-09-11 15:30:00+09:00,90.8,GOOD,82.7,14.0,3.3,NORMAL
2026-09-11 15:35:00+09:00,87.4,GOOD,77.6,16.7,5.7,NORMAL
2026-09-11 15:40:00+09:00,103.0,GOOD,75.8,16.5,7.7,NORMAL
2026-09-11 15:45:00+09:00,113.3,GOOD,88.4,8.7,2.9,NORMAL
2026-09-11 15:50:00+09:00,99.9,FAIR,61.2,28.9,9.9,NORMAL
2026-09-11 15:55:00+09:00,104.2,GOOD,89.9,7.1,3.0,NORMAL
2026-09-11 16:00:00+09:00,104.8,GOOD,81.0,14.8,4.2,NORMAL
2026-09-11 16:05:00+09:00,97.3,GOOD,88.3,9.6,2.1,NORMAL
2026-09-11 16:10:00+09:00,99.7,FAIR,51.5,36.8,11.7,NORMAL
2026-09-11 16:15:00+09:00,88.9,GOOD,81.1,11.6,7.3,NORMAL
2026-09-11 16:20:00+09:00,102.0,GOOD,77.3,12.3,10.4,NORMAL
2026-09-11 16:25:00+09:00,102.7,POOR,29.4,34.5,36.1,NORMAL
2026-09-11 16:30:00+09:00,99.5,GOOD,78.9,7.5,13.6,NORMAL
2026-09-11 16:35:00+09:00,100.5,GOOD,90.7,7.1,2.2,NORMAL
2026-09-11 16:40:00+09:00,101.5,GOOD,75.8,8.1,16.1,NORMAL
2026-09-11 16:45:00+09:00,108.8,GOOD,81.7,15.0,3.3,NORMAL
2026-09-11 16:50:00+09:00,114.5,GOOD,77.3,18.2,4.5,NORMAL
2026-09-11 16:55:00+09:00,100.0,GOOD,87.6,8.5,3.9,NORMAL
2026-09-11 17:00:00+09:00,109.5,FAIR,62.9,29.3,7.8,NORMAL
2026-09-11 17:05:00+09:00,91.6,GOOD,75.8,11.0,13.2,NORMAL
2026-09-11 17:10:00+09:00,99.3,GOOD,80.6,15.1,4.3,NORMAL
2026-09-11 17:15:00+09:00,108.4,FAIR,44.7,36.9,18.4,NORMAL
2026-09-11 17:20:00+09:00,112.8,FAIR,62.5,33.7,3.8,NORMAL
2026-09-11 17:25:00+09:00,116.1,FAIR,53.1,34.1,12.8,NORMAL
2026-09-11 17:30:00+09:00,125.7,GOOD,74.4,10.3,15.3,HIGH
2026-09-11 17:35:00+09:00,121.6,GOOD,76.9,14.8,8.3,HIGH
2026-09-11 17:40:00+09:00,134.1,GOOD,76.1,10.1,13.8,HIGH
2026-09-11 17:45:00+09:00,118.4,FAIR,48.2,26.1,25.7,HIGH
2026-09-11 17:50:00+09:00,115.3,FAIR,50.5,42.2,7.3,NORMAL
2026-09-11 17:55:00+09:00,130.2,POOR,21.7,33.9,44.4,HIGH
2026-09-11 18:00:00+09:00,144.0,GOOD,75.2,16.0,8.8,HIGH
2026-09-11 18:05:00+09:00,129.6,FAIR,55.3,25.2,19.5,HIGH
2026-09-11 18:10:00+09:00,131.0,FAIR,43.3,30.5,26.2,HIGH
2026-09-11 18:15:00+09:00,120.9,FAIR,50.3,34.3,15.4,HIGH
2026-09-11 18:20:00+09:00,130.6,GOOD,76.1,14.6,9.3,HIGH
2026-09-11 18:25:00+09:00,116.5,GOOD,85.2,8.3,6.5,NORMAL
2026-09-11 18:30:00+09:00,123.2,GOOD,84.4,9.5,6.1,HIGH
2026-09-11 18:35:00+09:00,125.4,FAIR,61.3,29.7,9.0,HIGH
2026-09-11 18:40:00+09:00,121.0,GOOD,78.1,11.4,10.5,HIGH
2026-09-11 18:45:00+09:00,106.5,GOOD,89.4,7.3,3.3,NORMAL
2026-09-11 18:50:00+09:00,109.8,GOOD,79.1,15.6,5.3,NORMAL
2026-09-11 18:55:00+09:00,120.0,FAIR,49.7,42.1,8.2,HIGH
2026-09-11 19:00:00+09:00,107.8,GOOD,77.7,19.9,2.4,NORMAL
2026-09-11 19:05:00+09:00,111.2,GOOD,90.4,7.3,2.3,NORMAL
2026-09-11 19:10:00+09:00,108.3,GOOD,80.6,7.2,12.2,NORMAL
2026-09-11 19:15:00+09:00,106.0,GOOD,85.3,7.0,7.7,NORMAL
2026-09-11 19:20:00+09:00,100.5,GOOD,86.5,9.3,4.2,NORMAL
2026-09-11 19:25:00+09:00,122.2,GOOD,83.8,13.0,3.2,HIGH
2026-09-11 19:30:00+09:00,103.2,GOOD,75.2,20.6,4.2,NORMAL
2026-09-11 19:35:00+09:00,92.5,GOOD,78.0,12.7,9.3,NORMAL
2026-09-11 19:40:00+09:00,113.7,GOOD,84.0,7.0,9.0,NORMAL
2026-09-11 19:45:00+09:00,103.4,GOOD,81.7,7.5,10.8,NORMAL
2026-09-11 19:50:00+09:00,108.7,FAIR,59.1,25.4,15.5,NORMAL
2026-09-11 19:55:00+09:00,114.5,POOR,27.8,37.3,34.9,NORMAL
2026-09-11 20:00:00+09:00,100.3,GOOD,80.4,11.3,8.3,NORMAL
2026-09-11 20:05:00+09:00,117.2,FAIR,47.2,33.9,18.9,NORMAL
2026-09-11 20:10:00+09:00,99.7,FAIR,62.5,34.2,3.3,NORMAL
2026-09-11 20:15:00+09:00,118.1,GOOD,83.1,8.3,8.6,HIGH
2026-09-11 20:20:00+09:00,100.4,GOOD,75.7,14.3,10.0,NORMAL
2026-09-11 20:25:00+09:00,116.0,FAIR,42.1,32.3,25.6,NORMAL
2026-09-11 20:30:00+09:00,109.2,FAIR,63.7,31.8,4.5,NORMAL
2026-09-11 20:35:00+09:00,116.7,GOOD,80.0,13.2,6.8,NORMAL
2026-09-11 20:40:00+09:00,121.9,POOR,24.1,35.6,40.3,HIGH
2026-09-11 20:45:00+09:00,100.9,GOOD,90.6,7.1,2.3,NORMAL
2026-09-11 20:50:00+09:00,99.0,GOOD,78.9,12.8,8.3,NORMAL
2026-09-11 20:55:00+09:00,105.3,FAIR,57.0,25.6,17.4,NORMAL
2026-09-11 21:00:00+09:00,97.4,GOOD,76.9,12.7,10.4,NORMAL
2026-09-11 21:05:00+09:00,105.1,GOOD,84.8,8.3,6.9,NORMAL
2026-09-11 21:10:00+09:00,98.5,GOOD,78.0,13.3,8.7,NORMAL
2026-09-11 21:15:00+09:00,111.6,FAIR,59.2,32.2,8.6,NORMAL
2026-09-11 21:20:00+09:00,92.3,GOOD,90.8,7.2,2.0,NORMAL
2026-09-11 21:25:00+09:00,98.1,GOOD,87.6,7.7,4.7,NORMAL
2026-09-11 21:30:00+09:00,105.2,GOOD,74.3,14.9,10.8,NORMAL
2026-09-11 21:35:00+09:00,109.0,GOOD,73.4,14.3,12.3,NORMAL
2026-09-11 21:40:00+09:00,106.6,GOOD,87.4,8.6,4.0,NORMAL
2026-09-11 21:45:00+09:00,96.5,FAIR,57.8,27.4,14.8,NORMAL
2026-09-11 21:50:00+09:00,95.2,GOOD,84.2,10.3,5.5,NORMAL
2026-09-11 21:55:00+09:00,102.3,GOOD,83.8,13.6,2.6,NORMAL
2026-09-11 22:00:00+09:00,89.5,GOOD,88.8,7.3,3.9,NORMAL
2026-09-11 22:05:00+09:00,115.2,GOOD,86.0,10.1,3.9,NORMAL
2026-09-11 22:10:00+09:00,97.8,GOOD,85.3,9.3,5.4,NORMAL
2026-09-11 22:15:00+09:00,96.7,GOOD,90.3,7.6,2.1,NORMAL
2026-09-11 22:20:00+09:00,94.6,GOOD,81.9,13.9,4.2,NORMAL
2026-09-11 22:25:00+09:00,87.0,FAIR,62.4,35.1,2.5,NORMAL
2026-09-11 22:30:00+09:00,106.6,FAIR,49.8,32.1,18.1,NORMAL
2026-09-11 22:35:00+09:00,95.3,FAIR,53.0,36.6,10.4,NORMAL
2026-09-11 22:40:00+09:00,94.1,GOOD,79.6,9.7,10.7,NORMAL
2026-09-11 22:45:00+09:00,95.9,FAIR,56.1,38.8,5.1,NORMAL
2026-09-11 22:50:00+09:00,102.9,GOOD,79.9,17.4,2.7,NORMAL
2026-09-11 22:55:00+09:00,80.1,GOOD,72.5,17.8,9.7,NORMAL
2026-09-11 23:00:00+09:00,86.6,GOOD,79.1,9.0,11.9,NORMAL
2026-09-11 23:05:00+09:00,98.8,GOOD,73.9,7.6,18.5,NORMAL
2026-09-11 23:10:00+09:00,103.8,GOOD,85.8,7.5,6.7,NORMAL
2026-09-11 23:15:00+09:00,85.3,FAIR,50.3,40.5,9.2,NORMAL
2026-09-11 23:20:00+09:00,98.1,GOOD,79.8,15.5,4.7,NORMAL
2026-09-11 23:25:00+09:00,87.8,GOOD,83.3,8.0,8.7,NORMAL
2026-09-11 23:30:00+09:00,94.9,GOOD,80.4,17.5,2.1,NORMAL
2026-09-11 23:35:00+09:00,93.0,GOOD,83.7,11.4,4.9,NORMAL
2026-09-11 23:40:00+09:00,85.6,FAIR,60.6,33.2,6.2,NORMAL
2026-09-11 23:45:00+09:00,84.2,GOOD,75.3,19.8,4.9,NORMAL
2026-09-11 23:50:00+09:00,73.4,POOR,31.2,27.8,41.0,LOW
2026-09-11 23:55:00+09:00,89.9,GOOD,84.0,10.7,5.3,NORMAL
2026-09-12 00:00:00+09:00,94.0,GOOD,85.0,8.3,6.7,NORMAL
2026-09-12 00:05:00+09:00,91.8,GOOD,89.4,7.2,3.4,NORMAL
2026-09-12 00:10:00+09:00,77.6,GOOD,79.4,18.2,2.4,LOW
2026-09-12 00:15:00+09:00,93.5,FAIR,42.9,34.9,22.2,NORMAL
2026-09-12 00:20:00+09:00,73.8,FAIR,45.0,32.0,23.0,LOW
2026-09-12 00:25:00+09:00,78.6,GOOD,89.8,7.9,2.3,NORMAL
2026-09-12 00:30:00+09:00,67.3,GOOD,75.0,12.1,12.9,LOW
2026-09-12 00:35:00+09:00,76.6,GOOD,72.4,15.4,12.2,LOW
2026-09-12 00:40:00+09:00,89.5,FAIR,47.9,28.9,23.2,NORMAL
2026-09-12 00:45:00+09:00,74.2,FAIR,50.2,29.0,20.8,LOW
2026-09-12 00:50:00+09:00,69.8,FAIR,54.8,41.7,3.5,LOW
2026-09-12 00:55:00+09:00,70.2,FAIR,58.1,27.8,14.1,LOW
2026-09-12 01:00:00+09:00,71.2,FAIR,46.6,41.4,12.0,LOW
2026-09-12 01:05:00+09:00,78.9,GOOD,85.6,8.1,6.3,NORMAL
2026-09-12 01:10:00+09:00,62.5,GOOD,77.3,9.4,13.3,LOW
2026-09-12 01:15:00+09:00,67.8,FAIR,53.8,36.4,9.8,LOW
2026-09-12 01:20:00+09:00,72.5,GOOD,75.5,17.9,6.6,LOW
2026-09-12 01:25:00+09:00,73.6,GOOD,82.4,12.3,5.3,LOW
2026-09-12 01:30:00+09:00,55.2,GOOD,72.4,7.7,19.9,LOW
2026-09-12 01:35:00+09:00,74.8,GOOD,87.5,7.1,5.4,LOW
2026-09-12 01:40:00+09:00,75.9,GOOD,76.9,17.4,5.7,LOW
2026-09-12 01:45:00+09:00,70.0,GOOD,81.2,7.1,11.7,LOW
2026-09-12 01:50:00+09:00,75.9,GOOD,82.5,7.9,9.6,LOW
2026-09-12 01:55:00+09:00,69.7,GOOD,76.2,18.2,5.6,LOW
2026-09-12 02:00:00+09:00,71.4,GOOD,88.8,8.6,2.6,LOW
2026-09-12 02:05:00+09:00,62.6,GOOD,81.8,11.9,6.3,LOW
2026-09-12 02:10:00+09:00,81.8,GOOD,88.7,8.1,3.2,NORMAL
2026-09-12 02:15:00+09:00,63.4,GOOD,72.1,8.1,19.8,LOW
2026-09-12 02:20:00+09:00,66.4,GOOD,86.0,9.1,4.9,LOW
2026-09-12 02:25:00+09:00,68.5,GOOD,73.4,11.4,15.2,LOW
2026-09-12 02:30:00+09:00,71.8,FAIR,48.5,33.7,17.8,LOW
2026-09-12 02:35:00+09:00,74.9,POOR,33.9,22.8,43.3,LOW
2026-09-12 02:40:00+09:00,62.2,GOOD,87.9,8.1,4.0,LOW
2026-09-12 02:45:00+09:00,70.6,GOOD,77.1,17.9,5.0,LOW
2026-09-12 02:50:00+09:00,57.3,GOOD,87.3,10.5,2.2,LOW
2026-09-12 02:55:00+09:00,59.5,GOOD,89.6,7.6,2.8,LOW
2026-09-12 03:00:00+09:00,66.7,GOOD,76.2,11.5,12.3,LOW
2026-09-12 03:05:00+09:00,67.5,GOOD,89.4,7.1,3.5,LOW
2026-09-12 03:10:00+09:00,65.1,GOOD,74.7,17.7,7.6,LOW
2026-09-12 03:15:00+09:00,63.3,GOOD,88.0,8.4,3.6,LOW
2026-09-12 03:20:00+09:00,57.8,GOOD,72.3,18.9,8.8,LOW
2026-09-12 03:25:00+09:00,79.0,GOOD,88.3,7.9,3.8,NORMAL
2026-09-12 03:30:00+09:00,67.9,GOOD,80.1,16.6,3.3,LOW
2026-09-12 03:35:00+09:00,75.6,GOOD,78.8,12.1,9.1,LOW
2026-09-12 03:40:00+09:00,61.7,GOOD,85.0,11.3,3.7,LOW
2026-09-12 03:45:00+09:00,69.2,GOOD,78.1,13.4,8.5,LOW
2026-09-12 03:50:00+09:00,64.2,FAIR,48.7,39.3,12.0,LOW
2026-09-12 03:55:00+09:00,72.4,FAIR,50.3,36.5,13.2,LOW
2026-09-12 04:00:00+09:00,73.5,GOOD,87.3,10.1,2.6,LOW
2026-09-12 04:05:00+09:00,76.4,FAIR,44.0,25.0,31.0,LOW
2026-09-12 04:10:00+09:00,77.6,GOOD,73.7,8.2,18.1,LOW
2026-09-12 04:15:00+09:00,71.3,GOOD,73.9,11.9,14.2,LOW
2026-09-12 04:20:00+09:00,62.7,GOOD,82.7,10.0,7.3,LOW
2026-09-12 04:25:00+09:00,79.1,GOOD,82.5,15.1,2.4,NORMAL
2026-09-12 04:30:00+09:00,76.3,GOOD,83.1,11.0,5.9,LOW
2026-09-12 04:35:00+09:00,64.9,FAIR,56.5,38.7,4.8,LOW
2026-09-12 04:40:00+09:00,59.2,FAIR,59.6,27.1,13.3,LOW
2026-09-12 04:45:00+09:00,71.8,GOOD,72.2,15.8,12.0,LOW
2026-09-12 04:50:00+09:00,71.2,GOOD,82.5,11.4,6.1,LOW
2026-09-12 04:55:00+09:00,65.8,FAIR,55.7,34.5,9.8,LOW
2026-09-12 05:00:00+09:00,67.1,GOOD,76.6,13.3,10.1,LOW
2026-09-12 05:05:00+09:00,71.6,GOOD,80.5,11.2,8.3,LOW
2026-09-12 05:10:00+09:00,57.5,GOOD,83.1,7.6,9.3,LOW
